"Location","nation","id","Country","Country_work","gender","what_participant_group","field_research","total_research","percent_Applied_Research_current","percent_Applied_Research_past","percent_Fundamental_Research_past","percent_fundemental_research_current","percent_Use_inspired_Research_current","percent_Use_inspired_Research_past","changed","majority_current","majority_past","curr_past.app","curr_past.use","curr_past.fund","app_mean","app_sd","use_mean","use_sd","fund_mean","fund_sd"
"Quebec","Canada",1837,"Canada","Canada","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",90,10,0,70,50,40,20,"Yes","fund.current","fund.past",10,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Ontario","Canada",1848,"Canada","Canada","Male","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Natural Science",100,20,0,80,40,40,20,"Yes","fund.current","fund.past",20,20,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","Canada",1862,"","Canada","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,0,100,80,0,0,"Yes","fund.current","fund.past",20,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Quebec","Canada",1946,"Canada","Canada","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,30,0,100,40,30,0,"Yes","fund.current","fund.past",30,30,-60,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"British Columbia","Canada",2030,"Canada","Canada","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,10,0,90,60,30,10,"Yes","fund.current","fund.past",10,20,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Quebec","Canada",2044,"Canada","Canada","Male","Senior academic researcher with >10 years of experience applying for research grants","Engineering",100,50,20,30,10,40,50,"Yes","app.current","use.past",30,-10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Quebec","Canada",2062,"Canada","Canada","Male","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Physical Science (eg. math, physics, chemistry, computer science)",100,10,40,10,20,70,50,"Yes","use.current","use.past",-30,20,10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Brunswick","Canada",2066,"Canada","Canada","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Natural Science",100,0,0,100,90,0,0,"Yes","fund.current","fund.past",0,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Nova Scotia","Canada",2070,"Canada","Canada","Female","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,10,50,60,30,40,"Yes","fund.current","fund.past",0,-10,10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"British Columbia","Canada",2361,"Canada","Canada","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,20,70,50,0,10,"Yes","fund.app.half.current","fund.past",30,-10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Quebec","Canada",2645,"Canada","Canada","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",90,70,20,70,30,0,0,"Yes","app.current","fund.past",50,0,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","Canada",2652,"","Canada","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,10,0,80,50,30,20,"Yes","fund.current","fund.past",10,10,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Ontario","Canada",2770,"Canada","India","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Medicine and Life Science",100,0,30,70,100,0,0,"Yes","fund.current","fund.past",-30,0,30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Russia",10,"Netherlands","Russia","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,100,70,30,0,"Yes","fund.current","fund.past",0,30,-30,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Germany",11,"Netherlands","Germany","Female","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,0,0,80,70,20,20,"Yes","fund.current","fund.past",0,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","United Kingdom",12,"Netherlands","United Kingdom","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,10,0,90,70,20,10,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"","Australia",16,"","Australia","Female","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,0,0,100,80,20,0,"Yes","fund.current","fund.past",0,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Denmark","Japan",18,"Denmark","Japan","Male","Senior academic researcher with >10 years of experience applying for research grants","Medicine and Life Science",100,20,10,70,50,30,20,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","United Kingdom",21,"Netherlands","United Kingdom","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Social Science / Humanities",100,30,0,40,0,70,60,"Yes","use.current","use.past",30,10,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Netherlands",22,"Netherlands","Netherlands","Other","Senior academic researcher with >10 years of experience applying for research grants","Social Science / Humanities",100,30,0,100,40,30,0,"Yes","fund.current","fund.past",30,30,-60,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Australia",26,"Netherlands","Australia","Male","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Interdisciplinary Science",100,30,20,40,40,30,40,"Yes","fund.current","fund.past",10,-10,0,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"United Kingdom","Taiwan",27,"United Kingdom","Taiwan","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,50,40,30,50,50,30,"Yes","app.current","fund.past",10,20,20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"California","United States",28,"United States","United States","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,20,10,80,40,40,10,"Yes","fund.current","fund.past",10,30,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Netherlands",29,"Netherlands","Indonesia","Female","Early career academic researcher with <10 years experience applying for research grants since completion of PhD","Engineering",100,50,20,50,60,40,30,"Yes","app.current","fund.past",30,10,10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"New Zealand","New Zealand",33,"New Zealand","New Zealand","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,20,0,80,70,10,20,"Yes","fund.current","fund.past",20,-10,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"France","France",35,"France","France","Female","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,0,0,100,50,50,0,"Yes","fund.app.half.current","fund.past",0,50,-50,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Portugal","Portugal",44,"Portugal","Portugal","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,0,0,80,60,40,20,"Yes","fund.current","fund.past",0,20,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Netherlands",48,"Netherlands","Netherlands","Male","Non-academic researcher conducting or managing research in industry or government with >10 years of experience","Medicine and Life Science",110,63.6363636363636,72.7272727272727,9.09090909090909,0,27.2727272727273,18.1818181818182,"Yes","app.current","app.past",-9.09090909090911,9.0909090909091,-9.09090909090909,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Netherlands","Netherlands",49,"Netherlands","Netherlands","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,30,20,40,30,40,40,"Yes","fund.current","fund.past",10,0,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Italy","Italy",52,"Italy","Italy","Male","Senior academic researcher with >10 years of experience applying for research grants","Natural Science",100,0,0,100,90,10,0,"Yes","fund.current","fund.past",0,10,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Italy","Italy",61,"Italy","Italy","Male","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Physical Science (eg. math, physics, chemistry, computer science)",100,10,10,90,80,10,0,"Yes","fund.current","fund.past",0,10,-10,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Italy","Italy",62,"Italy","Italy","Male","Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future","Social Science / Humanities",100,20,0,100,80,0,0,"Yes","fund.current","fund.past",20,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Italy","Italy",63,"Italy","Italy","Male","Non-academic researcher conducting or managing research in industry or government with >10 years of experience","Physical Science (eg. math, physics, chemistry, computer science)",100,20,10,60,40,40,30,"Yes","fund.current","fund.past",10,10,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Italy","Italy",69,"Italy","Italy","Male","Senior academic researcher with >10 years of experience applying for research grants","Physical Science (eg. math, physics, chemistry, computer science)",100,50,40,60,40,0,0,"Yes","app.current","fund.past",10,0,-20,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
"Italy","Italy",74,"Italy","Italy","Male","Senior academic researcher with >10 years of experience applying for research grants","Interdisciplinary Science",100,10,0,70,30,60,30,"Yes","use.current","fund.past",10,30,-40,9.74972892187449,20.8945814513742,8.98093116453545,20.2289679567623,-18.1952407969775,23.7841875898891
